Level,Position,Type,Name,Description,Pattern,en.name,en.description,he.name,he.description,ru.name,ru.description,de.name,de.description,es.name,es.description,tr.name,tr.description,ua.name,ua.description
1,306,ARTICLE,306 Im Arav Dome,,rb-dargot-sulam-306-im-arav-dome,Article 306,,אם הרב דומה למלאך ה',,Можно ли рава сравнить с ангелом Господним?,,Artikel 306,,Artículo 306,,Makale 306,,Чи можна рава порівняти з ангелом Господнім?,
1,307,ARTICLE,307 Ein Esev Milemala,,rb-dargot-sulam-307-ein-esev-milemala,Article 307,,אין לך עשב למטה,,Нет травинки внизу,,Artikel 307,,Artículo 307,,Makale 307,,Немає травинки внизу,
1,308,ARTICLE,308 Ata Bahartanu 2,,rb-dargot-sulam-308-ata-bahartanu-2,Article 308,,אתה בחרתנו (ב'),,Ты выбрал нас-2,,Artikel 308,,Artículo 308,,Makale 308,,Ти вибрав нас (2),
1,309,ARTICLE,309 Inian Ezna,,rb-dargot-sulam-309-inian-ezna,Article 309,,ענין הצנע לכת,,Скромность,,Artikel 309,,Artículo 309,,Makale 309,,Скромність,
1,310,ARTICLE,310 Zadik Avad,,rb-dargot-sulam-310-zadik-avad,Article 310,,הצדיק אבד ואין איש שם על לב,,"Праведник пропал, и нет человека, принимающего (это) к сердцу",,Artikel 310,,Artículo 310,,Makale 310,,"Праведник пропав, і немає людини, яка приймає (це) до серця",
1,311,ARTICLE,311 Ez She Ahal,,rb-dargot-sulam-311-ez-she-ahal,Article 311,,עץ שאכל אדם הראשון חטה היתה,,"Дерево, от которого съел Адам, была пшеница",,Artikel 311,,Artículo 311,,Makale 311,,"Дерево, з якого з'їв Адам, була пшениця",
1,312,ARTICLE,312 Ki Tize 1,,rb-dargot-sulam-312-ki-tize-1,Article 312,,כי תצא למלחמה (א'),,Когда выступишь на войну-1,,Artikel 312,,Artículo 312,,Makale 312,,Коли вирушиш на війну (1),
1,313,ARTICLE,313 Kaasher Sas Ashem,,rb-dargot-sulam-313-kaasher-sas-ashem,Article 313,,כאשר שש ה' עליכם,,Как радовался Господь вам,,Artikel 313,,Artículo 313,,Makale 313,,Як радів Господь вам,
1,314,ARTICLE,314 Katnut Ve Gadlut,,rb-dargot-sulam-314-katnut-ve-gadlut,Article 314,,קטנות וגדלות,,Малое и большое состояния,,Artikel 314,,Artículo 314,,Makale 314,,Малий та великий стан,
1,315,ARTICLE,315 Gimel Nefashot,,rb-dargot-sulam-315-gimel-nefashot,Article 315,,ג' נפשות,,Три души,,Artikel 315,,Artículo 315,,Makale 315,,Три душі,
1,316,ARTICLE,316 Bhinat Adam Rishon 2,,rb-dargot-sulam-316-bhinat-adam-rishon-2,Article 316,,בחינת אדם הראשון (ב'),,Сущность Адама-2,,Artikel 316,,Artículo 316,,Makale 316,,Сутність Адама (2),
1,317,ARTICLE,317 Emuna 1,,rb-dargot-sulam-317-emuna-1,Article 317,,אמונה (א'),,Вера-1,,Artikel 317,,Artículo 317,,Makale 317,,Віра (1),
1,318,ARTICLE,318 Reiia Ve Shmia,,rb-dargot-sulam-318-reiia-ve-shmia,Article 318,,ראיה ושמיעה,,Зрение и слух,,Artikel 318,,Artículo 318,,Makale 318,,Зір і слух,
1,319,ARTICLE,319 Mitgae Oved Zara,,rb-dargot-sulam-319-mitgae-oved-zara,Article 319,,כל המתגאה כאילו עובד עבודה זרה,,Возгордившийся - будто поклоняется идолам,,Artikel 319,,Artículo 319,,Makale 319,,"Той, хто загордився - немов поклоняється ідолам",
1,320,ARTICLE,320 Lo Baishan Lomed,,rb-dargot-sulam-320-lo-baishan-lomed,Article 320,,לא הביישן למד,,Не стыдливый учится,,Artikel 320,,Artículo 320,,Makale 320,,Не сором'язливий вчиться,
1,321,ARTICLE,321 Ohel Mi Psolet,,rb-dargot-sulam-321-ohel-mi-psolet,Article 321,,אוכל מתוך פסולת,,Еда от отходов,,Artikel 321,,Artículo 321,,Makale 321,,Їжа від відходів,
1,322,ARTICLE,322 Inian Bhira,,rb-dargot-sulam-322-inian-bhira,Article 322,,ענין בחירה,,Выбор,,Artikel 322,,Artículo 322,,Makale 322,,Вибір,
1,323,ARTICLE,323 Avhanot Kli Ruhani,,rb-dargot-sulam-323-avhanot-kli-ruhani,Article 323,,הבחנות בכלי רוחני,,Особенности духовных келим (инструментов),,Artikel 323,,Artículo 323,,Makale 323,,Особливості духовних келім (інструментів),
1,324,ARTICLE,324 Zman Ahana,,rb-dargot-sulam-324-zman-ahana,Article 324,,זמן ההכנה,,Время подготовки,,Artikel 324,,Artículo 324,,Makale 324,,Час підготовки,
1,325,ARTICLE,325 Or Hasadim,,rb-dargot-sulam-325-or-hasadim,Article 325,,ענין אור דחסדים שלא היה צמצום עליו,,"Ор Хасадим, на который не было Сокращения",,Artikel 325,,Artículo 325,,Makale 325,,"Ор Хасадім, на яке не було Скорочення",
1,326,ARTICLE,326 Avodat Adam,,rb-dargot-sulam-326-avodat-adam,Article 326,,עבודת האדם,,Работа человека,,Artikel 326,,Artículo 326,,Makale 326,,Робота людини,
1,327,ARTICLE,327 Ahnasat Orhim,,rb-dargot-sulam-327-ahnasat-orhim,Article 327,,גדולה הכנסת אורחים,,Отличное гостеприимство,,Artikel 327,,Artículo 327,,Makale 327,,Відмінна гостинність,
1,328,ARTICLE,328 Kesef Ve Zahav,,rb-dargot-sulam-328-kesef-ve-zahav,Article 328,,עצביהם כסף וזהב מעשי ידי אדם,,"Идолы их - серебро и золото, дело рук человеческих",,Artikel 328,,Artículo 328,,Makale 328,,"Ідоли їх - срібло й золото, діло рук людських",
1,329,ARTICLE,329 Inian Tfila,,rb-dargot-sulam-329-inian-tfila,Article 329,,ענין התפילה,,Молитва,,Artikel 329,,Artículo 329,,Makale 329,,Молитва,
1,330,ARTICLE,330 Shiflut,,rb-dargot-sulam-330-shiflut,Article 330,,שיפלות,,Состояние падения,,Artikel 330,,Artículo 330,,Makale 330,,Стан падіння,
1,331,ARTICLE,331 Kol Iafe Besamim,,rb-dargot-sulam-331-kol-iafe-besamim,Article 331,,הקול יפה לבשמים,,Прекрасный голос для благоуханий,,Artikel 331,,Artículo 331,,Makale 331,,Чудовий голос для аромату,
1,332,ARTICLE,332 Ishtavut Zura,,rb-dargot-sulam-332-ishtavut-zura,Article 332,,בענין השתוות הצורה,,Подобие свойств,,Artikel 332,,Artículo 332,,Makale 332,,Подоба властивостей,
1,333,ARTICLE,333 Mathil Mizva,,rb-dargot-sulam-333-mathil-mizva,Article 333,,המתחיל במצוה,,Начинающий испонять заповедь,,Artikel 333,,Artículo 333,,Makale 333,,"Той, хто починає виконувати заповідь",
1,334,ARTICLE,334 Evdel Zdaka Matana,,rb-dargot-sulam-334-evdel-zdaka-matana,Article 334,,הבדל בין צדקה למתנה,,Разница между подаянием и подароком,,Artikel 334,,Artículo 334,,Makale 334,,Різниця між милостинею і подарунком,
1,335,ARTICLE,335 Inian Shaliah Zibur,,rb-dargot-sulam-335-inian-shaliah-zibur,Article 335,,ענין שליח ציבור,,Посланник общины (кантор),,Artikel 335,,Artículo 335,,Makale 335,,Посланець громади (кантор),
1,336,ARTICLE,336 Bohe Al Adam,,rb-dargot-sulam-336-bohe-al-adam,Article 336,,הבוכה על אדם כשר,,Плач о способном человеке,,Artikel 336,,Artículo 336,,Makale 336,,Плач про здібну людину,
1,337,ARTICLE,337 Ashrei Gever,,rb-dargot-sulam-337-ashrei-gever,Article 337,,אשרי הגבר,,Счастлив человек,,Artikel 337,,Artículo 337,,Makale 337,,Щаслива людина,
1,338,ARTICLE,338 Refua Kodem,,rb-dargot-sulam-338-refua-kodem,Article 338,,רפואה קודם למכה,,Лечение раньше удара,,Artikel 338,,Artículo 338,,Makale 338,,Лікування перед ударом,
1,339,ARTICLE,339 Tidshe Arez,,rb-dargot-sulam-339-tidshe-arez,Article 339,,תדשא הארץ,,Да порастёт земля,,Artikel 339,,Artículo 339,,Makale 339,,Хай проросте земля,
1,340,ARTICLE,340 Bereshit Bara,,rb-dargot-sulam-340-bereshit-bara,Article 340,,בראשית ברא,,В начале сотворения,,Artikel 340,,Artículo 340,,Makale 340,,На початку створення,
1,341,ARTICLE,341 Vaiire,,rb-dargot-sulam-341-vaiire,Article 341,,וירא ה',,И увидел Господь,,Artikel 341,,Artículo 341,,Makale 341,,І побачив Господь,
1,342,ARTICLE,342 Noah,,rb-dargot-sulam-342-noah,Article 342,,נח איש צדיק,,Hoax мужем праведным был,,Artikel 342,,Artículo 342,,Makale 342,,Hoax чоловіком праведним був,
1,343,ARTICLE,343 Ezei Gofer,,rb-dargot-sulam-343-ezei-gofer,Article 343,,עצי גופר,,Дерево гофер,,Artikel 343,,Artículo 343,,Makale 343,,Дерево гофер,
1,344,ARTICLE,344 Leh Leha,,rb-dargot-sulam-344-leh-leha,Article 344,,לך לך,,Лех Леха (Иди с земли твоей),,Artikel 344,,Artículo 344,,Makale 344,,Лех Леха (Іди з землі твоєї),
1,345,ARTICLE,345 Ruah Makom Noha,,rb-dargot-sulam-345-ruah-makom-noha,Article 345,,כל שרוח המקום נוחה ממנו,,"Кем люди довольны, тем и Бог доволен",,Artikel 345,,Artículo 345,,Makale 345,,"Ким люди задоволені, тим і Бог задоволений",
1,346,ARTICLE,346 Moha Ve Liba,,rb-dargot-sulam-346-moha-ve-liba,Article 346,,מוחא וליבא,,Разум и сердце,,Artikel 346,,Artículo 346,,Makale 346,,Розум і серце,
1,347,ARTICLE,347 Avartem Avdehem,,rb-dargot-sulam-347-avartem-avdehem,Article 347,,עברתם על עבדכם,,Вы проходили мимо раба вашего,,Artikel 347,,Artículo 347,,Makale 347,,Ви проходили повз раба вашого,
1,348,ARTICLE,348 Shaa Ashem Oev Adam,,rb-dargot-sulam-348-shaa-ashem-oev-adam,Article 348,,בשעה שה' אוהב את האדם,,"В то время, как Господь любит человека",,Artikel 348,,Artículo 348,,Makale 348,,"В той час, як Господь любить людину",
1,349,ARTICLE,349 Etz Ha Daat,,rb-dargot-sulam-349-etz-ha-daat,Article 349,,עץ הדעת טוב ורע,,Древо познания добра и зла,,Artikel 349,,Artículo 349,,Makale 349,,Древо пізнання добра і зла,
1,350,ARTICLE,350 Va Iree,,rb-dargot-sulam-350-va-iree,Article 350,,וירא אליו ה' באלוני ממרא,,И явил Себя ему Господь в Элоне-Мамре,,Artikel 350,,Artículo 350,,Makale 350,,І явив Себе йому Господь в Елоні-Мамре,
1,351,ARTICLE,351 Eih Efshar Leitkarev,,rb-dargot-sulam-351-eih-efshar-leitkarev,Article 351,,איך אפשר להתקרב אליו,,Как можно приблизиться к Нему?,,Artikel 351,,Artículo 351,,Makale 351,,Як можна наблизитися до Нього?,
1,352,ARTICLE,352 Ad She Lo 1,,rb-dargot-sulam-352-ad-she-lo-1,Article 352,,עד שלא מלתי (א'),,"До того, как заключил союз (с Всевышним)-1",,Artikel 352,,Artículo 352,,Makale 352,,"До того, як уклав союз (з Всевишнім) (1)",
1,353,ARTICLE,353 Vaiakem,,rb-dargot-sulam-353-vaiakem,Article 353,,ויקם אברהם,,И поднялся Авраам,,Artikel 353,,Artículo 353,,Makale 353,,І піднявся Авраам,
1,354,ARTICLE,354 Iiten Avraam,,rb-dargot-sulam-354-iiten-avraam,Article 354,,ויתן אברהם את כל אשר לו,,"И отдал Авраам все, что у него",,Artikel 354,,Artículo 354,,Makale 354,,"І віддав Авраам все, що у нього",
1,355,ARTICLE,355 Ein Banim,,rb-dargot-sulam-355-ein-banim,Article 355,,מי שאין לו בנים,,"Тот, у кого нет сыновей",,Artikel 355,,Artículo 355,,Makale 355,,"Той, у кого немає синів",
1,356,ARTICLE,356 Bara Mezake,,rb-dargot-sulam-356-bara-mezake,Article 356,,ברא מזכה אבא,,Созданный (сын) удостаивает отца,,Artikel 356,,Artículo 356,,Makale 356,,Створений (син) удостоює батька,
1,357,ARTICLE,357 Avraam Holid,,rb-dargot-sulam-357-avraam-holid,Article 357,,אברהם הוליד את יצחק,,Авраам родил Ицхака,,Artikel 357,,Artículo 357,,Makale 357,,Авраам народив Іцхака,
1,358,ARTICLE,358 Vaiei Izhak,,rb-dargot-sulam-358-vaiei-izhak,Article 358,,ויהי יצחק בן ארבעים שנה,,И было Ицхаку сорок лет,,Artikel 358,,Artículo 358,,Makale 358,,І було Іцхаку сорок років,
1,359,ARTICLE,359 Izra Izhak,,rb-dargot-sulam-359-izra-izhak,Article 359,,ויזרע יצחק בארץ ההיא,,И сеял Ицхак в земле той,,Artikel 359,,Artículo 359,,Makale 359,,І сіяв Іцхак в тій землі,
1,360,ARTICLE,360 Lo Mazati Iadai,,rb-dargot-sulam-360-lo-mazati-iadai,Article 360,,לא מצאתי ידי ורגלי בבית המדרש,,"Ни руки, ни ноги своей не обнаружил я на месте учебы",,Artikel 360,,Artículo 360,,Makale 360,,"Ні руки, ні ноги своєї не виявив я на місці навчання",
1,361,ARTICLE,361 Ozarha Tov,,rb-dargot-sulam-361-ozarha-tov,Article 361,,אוצרך הטוב,,Сокровище Его желанное,,Artikel 361,,Artículo 361,,Makale 361,,Скарб Його бажаний,
1,362,ARTICLE,362 Va Iree Iaakov,,rb-dargot-sulam-362-va-iree-iaakov,Article 362,,וירא יעקב כי יש שבר,,"И увидел Яаков, что есть на продажу",,Artikel 362,,Artículo 362,,Makale 362,,"І побачив Яків, що є на продаж",
1,363,ARTICLE,363 Daled Malahim,,rb-dargot-sulam-363-daled-malahim,Article 363,,ד' מלאכים,,Четыре ангела,,Artikel 363,,Artículo 363,,Makale 363,,Чотири ангели,
1,364,ARTICLE,364 Kol Dealim 1,,rb-dargot-sulam-364-kol-dealim-1,Article 364,,כל דאלים גבר (א'),,"Тот, кто сильнее - победит-1",,Artikel 364,,Artículo 364,,Makale 364,,"Той, хто сильніший - переможе (1)",
1,365,ARTICLE,365 Vaigash 1,,rb-dargot-sulam-365-vaigash-1,Article 365,,ויגש אליו יהודה (א'),,И подступил к нему Йегуда-1,,Artikel 365,,Artículo 365,,Makale 365,,І підступив до нього Єгуда (1),
1,366,ARTICLE,366 Mahmir Azmo,,rb-dargot-sulam-366-mahmir-azmo,Article 366,,מחמיר לעצמו ומקל לאחרים,,Строгий к себе и облегчающий другим,,Artikel 366,,Artículo 366,,Makale 366,,Строгий до себе і який полегшує іншим,
